id	ɪ ɖ
marni	m ɑː ɲ i
sheindy	ʃ aj n ɖ i
aswanthy	ə s ʋ a n t̪ i
neraasha	n ə ɹ a ʃ ə
samitijna	s a mʲ ɪ ʈʲ ɪ dʒ n ə
sasivarnan	s a s ɪ ʋ ɑː n ə n
harishraj	h ə ɹ ɪ ʃ ɹ ɑː dʒ
lishaan	ʎ ɪ ʃ ɑː n
tavaneshwaran	ʈ ɑː ʋ ə n ɛ ʃ ʋ ɒː ə n
pracheeta	p ɹ a tʃ iː ʈ ə
derron	ɖ ɛ ɹ ə n
kasmai	k a s m ɑː i
tvashtre	ʈ ʋ ɑː ʃ ʈ ə
girraj	ɡ ɜː ɹ ɑː dʒ
ariaa	ɛː ɹ i ə ə
caelum	s iː l ə m
thipiga	t̪ ɪ p ɪ ɡ ə
samharakrite	s aw ʋ ɹ a k ɹ aj ʈ
jedson	dʒ ɛ ɖ s ə n
akshudra	ɑ c ʃ ʊ ɖ ɹ ə
meir	mʲ ɪ ə
sudrishtaye	s ə ɖ ɹ ɪ ʃ ʈ eː
subanjan	s ə b a n dʒ ə n
nakia	n ɑː c i ə
pirabakaran	p aj ɹ ə b ɑː k ə ɹ ɑː n
tantave	ʈ a n ʈ ə ʋ
kubarshan	c ʉː b ə ʃ ɑː n
shatmanyu	ʃ ə ʈ m a n j ʉː
omkaragamya	ɒ m k a ɹ ə ɡ a m ə
kushaanth	k ʊ ʃ a n t̪
gaurinath	ɡ a j ʊ ɹ ɪ n a t̪
nijan	n aj dʒ ə n
dinashen	ɖ ɪ n a ʃ ə n
chrishon	c ɹ ɪ ʃ ɒ n
koshalendra	k oː ʃ ə l n ɖ ɹ ə
brammi	b ɹ a m mʲ i
samana	s ə m a n ə
suvishtapine	s ʉː ʋ ɪ ʃ ʈ eː p iː n
parvez	p ɑː ʋ ə z
phratab	f ɹ eː ʈ ə b
viresha	ʋ aj ɹ ɛ ʃ ə
samaj	s ə m a dʒ
hithika	ç ɪ d̪ iː k ə
baveesanan	b a ʋ i i z ə n ɑː n
jeyavithasanan	dʒ ɛ j ɑː ʋ iː t̪ z ə n ɑː n
haridhara	h ə ɹ ɪ ɖ h ɑː ɹ ə
nerooji	n ə ɹ ʉː dʒ i
chitramaline	k aj ʈ ɹ ə m ə l aj n
ashreeta	a ʃ ɹ iː ʈ ə
meilan	mʲ ɪ l ə n
rukshani	ɹ ʊ c ʃ ɑː ɲ i
aahaash	ɑː h ɑː ʃ
kokilavani	k oː c iː l ə ʋ eː ɲ i
delcie	ɖ ɛ l s i
shirishamridv	ʃ aj ɹ ɪ ʃ a m ɹ aj ɖ ʋ
bilwasri	bʲ ɪ l ʋ ɒ s ɹ i
andreah	ɑː n ɖ ɹ i ə
ahilaenthan	ɑ ç i l ə ɛ n t̪ ə n
nitrisha	n aj ʈ ɹ ɪ ʃ ə
axxton	a k s k s ʈ ə n
malyiah	m ə ʎ i aj ə
kavinyaashri	k ɑː ʋ i ɲ ɑː a ʃ ɹ iː
pishangarataye	p ɪ ʃ a ŋ ɡ ə ɹ ɑː ʈ ə i
thippesh	t̪ ɪ pʲ i ʃ
biruk	b ɜː ə k
quiana	cʷ ɪ ɑː n ə
himavathi	ç ɪ m ə ʋ a t̪ i
rarna	ɹ ɑː n ə
urja	ɜː dʒ ə
rangore	ɹ a ŋ ɡ ɒː
sumanohara	s ʉː m ə n oː h ɑː ɹ ə
ramakrishnarao	ɹ a m ə c ɹ ɪ ʃ n ɑː aw
chandrasaumdar	tʃ ɑː n ɖ ɹ ə s aw m ɖ ɑː
selihom	s ə ʎ ɪ ɒ m
manoranjithan	m a n ə ɑː n dʒ i t̪ ə n
renema	ɹ ɪ ɲ iː m ə
tyaira	ʈ aj aj ɹ ə
kaina	k aj n ə
chudarmayni	tʃ ə ɖ ɑː m ə j ɲ i
lathrana	l ɑː d̪ ɹ ɑː n ə
ghatakara	ɡ ɑː ʈ ɑː k ɑː ɹ ə
madhumithiran	m a ɖ ç ʉː mʲ ɪ t̪ ɪ ə n
rajaamala	ɹ ɑː dʒ ə ə m ɑː l ə
poulomi	p ʉː l ɒ mʲ i
atigandhika	ə ʈʲ ɪ ɡ a n ɖ i k ə
simfc	s ɪ m ɛ f s iː
aasaajyoeti	eː eː s a ə dʒ ɪ oː ɛ ʈʲ i
lydiann	ʎ ɪ ɖ i a n
emiline	ɪ mʲ ɪ ʎ i n
praghosha	p ɹ ɑː ɡ oː ʃ ə
jaeson	j eː s ə n
vrishnine	ʋ ɹ ɪ ʃ ɲ iː n
reis	ɹ eː z
abdirahim	a b ɖ ɪ ɹ ə ç ɪ m
purushakara	pʲ ʊ ɹ ə ʃ ɑː k ɑː ɹ ə
sanga	s a ŋ ɡ ə
mahendrarasa	m ə h ɛ n ɖ ɹ ə ɹ ə s ə
codah	k oː ɖ ə
neelanjana	n ɛ eː l ɑː n dʒ ə n ə
nashim	n a ʃ ɪ m
kathirnilavan	k a t̪ ɜː ɲ ɪ l a ʋ ə n
gowthini	ɡ aw ʈʲ i ɲ i
gnaneshwar	n a ɲ eː ʃ ʋ ə
amauri	a m ə ɹ iː
vihaara	ʋ aj h ɑː ɑː ɹ ə
maivizhi	m eː ʋ ɪ dʒ i
saavyas	s a ʋ aj ə s
parasmaivapushe	p a ɹ ə s m aj iː ʋ a pʲ ʊ ʃ
cherrish	tʃ ɛ ɹ ɪ ʃ
prithinah	p ɹ ɪ d̪ ɪ n ə
pratish	p ɹ a ʈʲ ɪ ʃ
apoorva	ə p ɒ ɒː ʋ ə
asharam	a ʃ ɛː ɹ ə m
giano	dʒ aj ə n oː
midhurniha	mʲ ɪ ɖ h ɜː n ə h ɑː
nechuma	n ə tʃ ʉː m ə
alexloki	a l ɛ ɡ z l oː c i
lamicheal	l ə m aj k ə l
nis	ɲ ɪ s
dhandavarayan	ɖ a n ɖ ə ʋ ɑː aj ə n
nilaami	ɲ i l ə ɑː mʲ i
ritil	ɹ ɪ ʈʲ ɪ l
vij	ʋ aj dʒ
yaavarthan	j ʋ ɑː t̪ ə n
reashnaa	ɹ i a ʃ n ə ə
martrell	m ɑː ʈ ə l
surbhup	s ɜː b ʉː p
yahweh	j ɑː ʋ
pachaimani	p ə tʃ aj m ɑː ɲ i
svarajatismara	s ʋ ə ɹ ɑː dʒ ə ʈʲ ɪ s m ɑː ɹ ə
dyumnine	ɖ aj ə m ɲ iː n
prabhleen	p ɹ a b h ʎ iː n
audrianna	ɒː ɖ ɹ iː a n ə
conan	k oː n ə n
sanjar	s a n dʒ a
saajit	s a dʒ ɪ ʈ
hiteswar	ç ɪ ʈ s ʋ ɒ
nakshanth	n ɑ c ʃ a n t̪
shabinath	ʃ a bʲ ɪ n a t̪
jacieon	dʒ eː s ɪ ə n
ria	ɹ ɪ ə
gurshant	ɡ ɜː ʃ ə n ʈ
antaratmaga	a n ʈ ə ɹ ɑː ʈ m a ɡ ə
nagaveni	n ɑː ɡ ə ʋ iː ɲ i
khiran	c ɪ ə n
deshika	ɖ ɛ ʃ iː k ə
mahajatrave	m ɑː h ə dʒ ɑː ʈ ɹ eː ʋ
akshaj	ɑ c ʃ ɑː dʒ
mikia	mʲ ɪ c i ə
sagathevan	s a ɡ ə t̪ ɛ ʋ ə n
rugvija	ɹ ə ʋ ɪ dʒ ə
jegatheepan	dʒ ɛ ɡ a d̪ iː p ə n
ainam	eː n ə m
anbarasu	ɑː n b ɑː ɹ ə s ʉː
abdulahi	ə b dʒ ʊ l eː i
atta	a ʈ ə
thejeswini	t̪ i dʒ ɛ s ʋ ɪ ɲ i
jax	dʒ a k s
rodolfo	ɹ oː ɖ ɒ l f oː
sadhil	s a ɖ ç ɪ l
syier	s ɪ i ə
laxmira	l a k s m aj ɹ ə
minakchi	mʲ ɪ n ə k tʃ iː
sell	s ɛ l
emia	iː mʲ ɪ ə
alizey	ə ʎ i z i
akrodha	a k ɹ ɒ ɖ ə
archanyan	ɑː c ɲ ə n
shiro	ʃ aj ɹ oː
audrinna	ɒː ɖ ɹ ɪ ŋ n ə
sarvadyakalina	s ɑː ʋ ə dʒ j ə k ɑː ʎ iː n ə
jivanasamstha	dʒ ɪ ʋ a n ə s a m s t̪ ə
somasambhuti	s ə m ɑː s a m b ʉː ʈʲ i
agyangocharaa	a ɟ ɑː ŋ ɒ k a ɹ ə ə
keira	c iː ɹ ə
varishan	ʋ ɛː ɹ ɪ ʃ ɑː n
findlay	fʲ ɪ n ɖ l eː
narasareddy	n ɑː ɹ ə s ɑː ɹ ɛ ɖ i
gutyappa	ɡ ə ʈ aj a p ə
jaryiah	dʒ ɑː aj ə
anakaputhurur	a n ə k ə p ʊ ʈ h ɜː ʊ ə
neethmika	ɲ iː t̪ mʲ iː k ə
les	l z
audia	ɒː ɖ i ə
bhagottama	b a ɡ ɒ ʈ ə m ə
srinjay	s ɹ ɪ n dʒ eː
devaiah	ɖ ɛ ʋ ə aj ə
erian	ɪ ɹ ɪ ə n
minda	m aj n ɖ ə
bhupabhoga	b ʉː p ə b h ɒ ɡ ə
tridib	ʈ ɹ aj ɖ ɪ b
tigmamanyave	ʈ ɪ ɡ m ə m ə ɲ iː ʋ
prasavitre	p ɹ ə s ɑː ʋ ɪ ʈ ə
riyajul	ɹ i j ə dʒ ə l
amritajivini	a m ɹ aj ʈ ə ʒ iː ʋ ɪ ɲ i
dharmaja	ɖ ɑː m ə dʒ ə
vasudeva	ʋ a s ʉː ɖ ə ʋ ə
kysha	k aj ʃ ə
railynn	ɹ eː ʎ n
thridha	t̪ ɹ ɪ ɖ ə
arale	ə ɹ ɑː l
poornavi	p ɒː ɲ eː ʋ iː
rhivu	ɹ aj ʋ ʉː
saswat	s a s ʋ ɒ ʈ
prashanthini	p ɹ ɑː ʃ a n ʈʲ i ɲ i
chaturvid	tʃ a ʈ ɜː ʋ ɪ ɖ
ayron	aj ɹ ɒ n
igor	iː ɡ ɒː
xyla	z aj l ə
harmisha	h ɑː mʲ ɪ ʃ ə
shalmalaye	ʃ a l m ə l ə j
vemeethika	ʋ ɛ mʲ iː t̪ ɪ k ə
girivaran	ɟ ɪ ɹ aj ʋ ə ɹ a n
yoseline	j oː s ɛ l aj n
rooni	ɹ ʉː ɲ i
sukarman	s ʉː k ɑː m ə n
ramindran	ɹ a mʲ ɪ n ɖ ə n
bostyn	b ɒ s ʈʲ ɪ n
elakshi	iː l ə c ʃ iː
aaban	ɑː b ə n
jaleesa	h ɑː l eː ə s ə
miqueen	mʲ ɪ cʷ iː n
howie	h aw i
kannal	k a n ə l
sahnkar	s a n k ɑː
teagyn	ʈ iː dʒ ɪ n
kalikakanta	k a ʎ ɪ k ɑː k ɑː n ʈ ə
tipston	ʈ ɪ p s ʈ ə n
tryakshara	ʈ ɹ aj a k s h ɑː ɹ ə
tejeswani	ʈ ɛ dʒ ɛ s ʋ ɑː ɲ i
rowgithan	ɹ aw ɟ ɪ t̪ ə n
mariyam	m a ɹ i j a m
anshh	a n ʃ
kalasha	k ə l a ʃ ə
cher	tʃ ə
ardashir	ɑː ɖ a ʃ ç ɪ ə
bhaktigrah	b ɑː k ʈʲ i ɡ ɹ ə
adiyen	a ɖ ɪ ɪ n
tirthagarbha	ʈ ɪ t̪ ə ɡ ɑː b ə
bhagyasree	b a ɡ eː ʒ ə ɹ iː
ahzab	ɑː z ə b
elavazhagan	ɪ l a ʋ ə ʒ a ɡ ə n
soyeb	s ɔj b
shyama	ʃ j ɑː m ə
chharditavipra	tʃ h ɑː ɖ ɪ ʈ ə ʋ ɪ p ɹ ə
jindu	dʒ ɪ n ɖ ʉː
swetvahan	s ʋ ɛ ʈ ʋ ə h ɑː n
mohanapri	m oː h ɑː n ə p ɹ iː
reshvind	ɹ ɛ ʃ ʋ ɪ n ɖ
mokaddar	m oː k ə ɖ ə
raganandhini	ɹ ə ɡ ɑː n ə n ɖ i ɲ i
janghalavichika	dʒ a ŋ ɡ ɑː l ə ʋ ɪ ʃ iː k ə
nainash	n ɑː iː n a ʃ
shambararaye	ʃ a m b ɛː ɹ ə ɹ i
lisbeth	ʎ ɪ s b ɛ t̪
navashen	n a ʋ ɑː ʃ ə n
mandalajja	m ə n ɖ ə l ə dʒ dʒ ə
jeevabharathy	dʒ iː ʋ ə b ɑː ɹ ə t̪ i
sivappa	s iː ʋ a p ə
basavngouda	b a s ə ʋ ŋ aw ɖ ə
vidish	ʋ aj ɖ ɪ ʃ
vyaghraga	ʋ aj ə h ɹ ɑ ɡ ə
addalynne	ə ɖ ə ʎ ɪ n
naishada	n ɑː iː ʃ ɑː ɖ ə
renjith	ɹ ɪ ɲ ɪ t̪
somyajit	s oː m aj ə dʒ ɪ ʈ
chatan	tʃ a ʈ ə n
nirgata	ɲ ɪ ə ɡ ɑː ʈ ə
poorthika	p ɒː t̪ iː k ə
salupa	s ə ʎ ʉː p ə
dayton	ɖ eː ʈ ə n
kushban	k ʊ ʃ b ə n
ratipriya	ɹ a ʈʲ ɪ p ɹ iː ə
sayur	s aj ʊ ə
navanishwaran	n a ʋ ə ɲ ɪ ʃ ʋ ɒː ə n
ganapathi	ɡ a n ə p ə t̪ i
aedyn	i ɖ ɪ n
alona	a l oː n ə
killi	c ɪ ʎ i
balabhrite	b a l ə b h ɹ aj ʈ
kushalappa	k ʊ ʃ ə l a p ə
aarthisha	ɑː t̪ ʃ ə
mouna	m ʉː n ə
vayesnavi	ʋ eː aj z ɲ eː ʋ iː
jefry	dʒ ɛ f ɹ i
marzina	m ɑː z ɪ n ə
anutra	ə ɲ ʉː ʈ ɹ ə
rahiem	ɹ ə ç ɪ ə m
venah	ʋ iː n ə
blessings	b l ɛ s ɪ ŋ z
saidev	s aj ɖ ɛ ʋ
evey	iː ʋ i
shrimahaghora	ʃ ɹ ɪ m ɑː h ɑː ɒː ɹ ə
aviana	eː ʋ i ɑ n ə
thivyalaxmi	t̪ ɪ ʋ i ə l a k s mʲ i
kavitharani	k ɑː ʋ i t̪ ɹ ə ɲ iː
cadan	k ɑː ɖ ə n
dant	ɖ a n ʈ
kestrel	c ɛ s ʈ ə l
palanivelan	p a l ə ɲ ɪ ʋ ə l ə n
leghasini	l ɛ ɡ ɑː s iː ɲ i
kaashni	k ɑː ʃ ɲ i
maida	m eː ɖ ə
changlo	tʃ a ŋ ɡ l oː
asma	a z m ə
seayoon	s iː ʉː n
twarita	ʈʷ a ɹ ɪ ʈ ə
bud	b ə ɖ
ajkati	aj k ɑː ʈʲ i
daityavinashin	ɖ eː ʈ aj a ʋ ɪ n a ʃ ɪ n
shishteshta	ʃ iː ʃ ʈ ɛ ʃ ʈ ə
nirj	ɲ ɪ ə dʒ
siaan	s aj ə ə n
ahavaran	ə h a ʋ ə ɹ a n
rohitash	ɹ oː ç ɪ ʈ ɑː ʃ
kavilan	k ə ʋ ə l ə n
gurnoor	ɡ ɜː n ɒː
jale	dʒ a l
tilada	ʈ ɪ l ə ɖ ə
svayamtejase	s ʋ eː aj ə m ʈʲ ɪ dʒ a z
jaxxon	dʒ a k s k s ə n
bhutarakshin	b ʉ ʈ ə ɹ ɑː c ʃ ɪ n
chhalarupa	tʃ h ɑː l ə ɹ ʉː p ɑː
sayada	s eː ɑː ɖ ə
subenthiran	s ə b ɛ n t̪ ɪ ə n
virag	ʋ ɪ ɹ a ɡ
madhukavin	m a ɖ h ʉː k ə ʋ ɪ n
naathika	n ɑː t̪ iː k ə
narendra	n ɑː n ɖ ɹ ə
hansa	h a n s ə
jevisha	dʒ ɛ ʋ ɪ ʃ ə
aananth	eː eː n a n t̪
rajatavasin	ɹ ɑː dʒ ə ʈ ɑː ʋ ə s ɪ n
almir	a l mʲ ɪ ə
vakrarupa	ʋ a k ɹ ə ɹ ʉː p ɑː
jasnam	dʒ a s n ɑː m
nabhitha	n a bʲ ɪ t̪ ə
ashrafa	ə ʃ ɹ a f ə
abhisumath	ə bʲ ɪ s j ʉː m a t̪
amareshana	a m ə ɹ ʃ ɑː n ə
erikson	ɛ ɹ ɪ k s ə n
devonta	ɖ ɛ ʋ ə n ʈ ə
vithurika	ʋ aj t̪ j ʊ ɹ ɪ k ə
seemanta	s iː m a n ʈ ə
bhimavarada	bʲ ɪ m ə ʋ ə ɹ ɑː ɖ ə
rizaul	ɹ ɪ z ɒː l
yamilex	j a mʲ ɪ l ɛ k s
kevianna	c ɛ ʋ ə a n ə
puvithar	pʲ ʉː ʋ ɪ t̪ ɑ
thushar	t̪ ə ʃ ɑː
azarin	eː z ə ɹ ɪ n
manorathan	m ə n ɹ ə t̪ ə n
busness	b ə s n ə s
papuraye	p a p ə ɹ eː
noorjama	n ɒː dʒ ɑː m ə
thanubha	t̪ a ɲ ʉː b ə
acaryanandana	a k ə ɹ ɪ a n a n ɖ ɑː n ə
makson	m a k s ə n
nirjiva	ɲ ɪ ə dʒ ɪ ʋ ə
vedavrata	ʋ eː ɖ ə ʋ ɹ ɑː ʈ ə
thanuga	t̪ ə ɲ ʉː ɡ ə
leeloo	l ɛ ə l ʉː
maksym	m ɑ k s ɪ m
kshyama	c ʃ j ɑː m ə
dhyutidhara	ɖ ə aj ɖ h ɑː ɹ ə
vayuri	ʋ a j ʉː ɹ i
neyland	ɲ iː l a n ɖ
barathan	b ə ɹ a t̪ ə n
devisri	ɖ ɪ ʋ aj z ɹ i
madanan	m ə ɖ ɑː n ə n
aahnik	ɑː ɲ ɪ k
delina	ɖ iː ʎ iː n ə
messyah	m ɛ s i ə
ushangi	ə ʃ a ŋ iː
heswanth	h ɛ s ʋ ɑː n t̪
daulton	ɖ a l ʈ ə n
icuthiyani	aj s iː ʉː ʈʲ i j ɑː ɲ i
thayananthi	t̪ eː ɑː n ə n t̪ i
gouritha	ɡ ʊ ə ɪ t̪ ə
raktavarna	ɹ a k ʈ ʋ ɑː n ə
norberto	n ɒː b ə ʈ ʉː
aaylah	eː eː l ə
pullivaenthan	p ʊ ʎ ɪ ʋ ə ɛ n t̪ ə n
chandravaran	tʃ ɑː n ɖ ɹ ɑː ʋ ə ɹ a n
kartiki	k ɑː ʈʲ ɪ c i
tomi	ʈ ə mʲ iː
pugalvaasan	p ə ɡ a l ʋ a ɒː n
efosa	ɪ f ɒ s ə
aaysha	eː eː ʃ ə
soundaryan	s aw n ɖ eː ɹ aj ə n
gannon	ɡ a n ə n
bibhuti	bʲ ɪ b ʉː ʈʲ i
shma	ʃ m ə
chote	tʃ oː ʈ
kumaripujanapri	k ʉː m ə ɹ ɪ p ʉː dʒ ɑː n ə p ɹ iː
weldon	ʋ ɛ l ɖ ə n
derin	ɖ ɪ ɹ ɪ n
vyomaang	ʋ i ɒ m ə a ŋ
matheren	m ɑː d̪ ə n
kaedynce	k ə ɖ ɪ n s
nadalyn	ɲ eː ɖ ə ʎ ɪ n
anargh	a n ɑː ɡ
monti	m ɒ n ʈʲ i
charvigamya	tʃ ɑː ʋ ɪ ɡ ə m ə
abyvani	ə bʲ ɪ ʋ eː ɲ i
braxdon	b ɹ a k s ɖ ə n
puruprashasta	pʲ ʊ ɹ ʊ p ɹ a ʃ ɑː s ʈ ə
tikshnatapa	ʈ ɪ c ʃ n ə ʈ ɑː p ə
kulasekan	k ʉː l a s k ə n
vijnanatmane	ʋ aj dʒ ə n ɑː n ə ʈ m eː n
stan	s ʈ ɑː n
jafet	dʒ a f ɛ ʈ
baviyan	b a ʋ ɪ aj ə n
avia	eː ʋ i ə
dugdhahara	ɖ ə ɡ ɖ h ɑː h ɑː ɹ ə
prap	p ɹ a p
alessia	ɒː l ə s i ə
raylen	ɹ eː l ə n
shuchivallabha	ʃ ə tʃ ɪ ʋ ə l ə b ə
davinci	ɖ eː ʋ ɪ n ʃ i
tanupe	ʈ ɑː ɲ ʉː p
bhavabdhinit	b ɑː ʋ ə b ɖ ç ɪ ɲ ɪ ʈ
anupraba	ə ɲ ʉː p ɹ ə b ɑː
ailey	eː ʎ i
hatem	ç eː ʈ ə m
kugashanth	k ʉ ɡ ɑː ʃ a n t̪
rahaam	ɹ ə h ɑ ə m
lucah	l ʉː k ə
kshamadhara	c ʃ a m ɑː d̪ ɑː ɹ ə
jyosna	dʒ ɪ oː ʒ n ə
aydah	aj ɖ ə
roe	ɹ oː
gracious	ɟ ɹ eː ʃ ə s
sheashan	ʃ iː ʃ ɑː n
anurup	ə ɲ ʊ ə p
bimol	b aj m ɒ l
thananseyan	ʈ ɑː n ə n s iː ə n
dwaipayana	ɖ ʋ eː p eː ɑː n ə
dandine	ɖ ə n ɖ i n
kalighn	k ə l aj n
eoin	ɪ ɔj n
vimeshini	ʋ ɪ mʲ ɪ ʃ iː ɲ i
aaruthan	eː eː ɑː j ʉː t̪ ə n
menakabhagin	m ɛ n ə k ə b ə ɟ ɪ n
thiruvathani	t̪ ɜː ʋ ə t̪ a ɲ i
yadhuraj	j ɑː ɖ h ʉː ɹ ɑː dʒ
supraveshin	s ʉː p ɹ ə ʋ eː ʃ ɪ n
chamurupanaye	tʃ a m ʊ ɹ ʉː p ə n ɑː j
hadman	h a ɖ m ə n
nilaash	ɲ i l ə ʃ
kazumi	k ə z ʉː mʲ i
laki	l ɑ c i
vijayaraman	ʋ aj dʒ eː ə ɹ ə m ə n
ilakkana	ɪ l ə k k a n ə
uruvyachase	ʊ ɹ ʉː ʋ i eː k ə s
neelprabbha	n ɛ ɛ l p ɹ a b ə
shrutika	ʃ ɹ ə ʈʲ ɪ k ə
houman	h ʉː m ə n
sharjeshayan	ʃ ɑː dʒ ɛ ʃ aj ə n
shamshudin	ʃ a m ʃ ʉː ɖ ɪ n
dshawn	ɖ ʃ ɒː n
rathod	ɹ a t̪ ɒ ɖ
abarajithan	ə b ɑː ɹ ə dʒ ɪ t̪ ə n
rahmatullah	ɹ ɑː m ə ʈ ʉː l ə
samadhan	s ə m a ɖ h ə n
harshayini	h ɑː ʃ ɑː j iː ɲ i
rosman	ɹ oː z m ə n
thulasitharan	t̪ ə l eː s ɪ t̪ ɛː ɹ ə n
madyan	m a ɖ ə n
veiyaan	ʋ eː j ɑː ə n
sarvangasundar	s ɑː ʋ a n dʒ iː ə s ə n ɖ ɑː
doyel	ɖ ɔj ə l
zahira	z a ç ɪ ɹ ə
sunayna	s ə n aj n ə
piyasha	p ɪ ɑː ʃ ə
haylie	ç eː ʎ i
gandhara	ɡ a n ɖ ɑː ɹ ə
zavin	z a ʋ ɪ n
vyanna	ʋ i a n ə
ramos	ɹ eː m ɒ s
yechezkel	j ɛ tʃ ɛ z k ə l
chyavanesha	k aj ə ʋ ɑː n ʃ ə
jeyabal	dʒ ɛ ə b ə l
maruthy	m ɑː ɹ ʉː t̪ i
mohid	m oː ɪ ɖ
kalarupin	k a l ə ɹ ʉː p ɪ n
yoshini	j oː ʃ iː ɲ i
reshm	ɹ ɛ ʃ m
uddhar	j ʉː iː d̪ ɑː
swapnesh	s ʋ ɒ p ɲ eː ʃ
piravina	p aj ɹ ə ʋ iː n ə
zatanna	z a ʈ a n ə
madurangika	m ə ɖ ʊ ɹ ə ɲ ɟ iː k ə
francie	f ɹ a n s i
vijval	ʋ aj dʒ ʋ ə l
deveshwar	ɖ ɪ ʋ ɛ ʃ ʋ ə
aatharshan	eː eː t̪ ə ʃ ɑː n
dhairyashila	ɖ h ɛː j ə ʃ aj l ə
gunner	ɡ ə n ə
ankushi	a n k ʊ ʃ i
elyana	ɛ ʎ ɑː n ə
aashrita	ɑː ʃ ɹ iː ʈ ə
pramjot	p ɹ a m dʒ ɒ ʈ
navjoot	n ə ʋ dʒ ʉː ʈ
mahadeo	m ə h ɑː ɖ i oː
arnab	ɑː n a b
sylashan	s ɪ l a ʃ ɑː n
dilaxy	ɖ aj l a k s i
divyashakha	ɖ ɪ ʋ aj a ʃ ɑː k ə
daenerys	ɖ eː n ɛ ɹ ɪ s
devindran	ɖ ɪ ʋ aj n ɖ ə n
abhivira	ə bʲ ɪ ʋ ɪ ɹ ɑː
damodarasahayin	ɖ a m oː ɖ a ɹ ə s ɑ h ə j ɪ n
nutanapri	ɲ ʉː ʈ ə n ə p ɹ iː
kisho	c ɪ ʃ oː
marshon	m ɑː ʃ ɒ n
briella	b ɹ i ɛ l ə
joddy	dʒ oː ɖ i
padmanathan	p ə ɖ m ɑː n ə t̪ ə n
constable	k ɒ n s ʈ ə b ə l
ragin	ɹ a dʒ ɪ n
mikylah	mʲ ɪ k aj l ə
soonam	s ʉː n a m
sanoop	s a n ʉː p
breylon	b ɹ ɪ l ə n
ronyn	ɹ ə ɲ ɪ n
firojkhan	fʲ ɪ ɹ oː dʒ k ɑː n
piththan	p ɪ t̪ t̪ ə n
mounidharan	m ʉː ɲ ɪ ɖ ɑː ə n
ojaswini	ɒ k ə s ʋ ɪ ɲ i
konguventhan	k ɒ ŋ ʋ ə n t̪ ə n
madhunika	m a ɖ h ʉː ɲ ɪ k ə
nishalaya	ɲ ɪ ʃ ə l aj ə
tashalini	ʈ ɑ ʃ ə ʎ iː ɲ i
umabalaji	ʉ m ɑː b a l ə dʒ i
yarshayan	j ɑː ʃ aj ə n
seevagan	s iː ʋ ə ɡ ə n
adriti	eː ɖ ɹ ɪ ʈʲ i
himamshubhrite	ç ɪ m ɑː m ʃ ə b h ɹ aj ʈ
nangaibormi	n a ŋ eː b ɒː mʲ i
pratyagatmane	p ɹ ɑː ʈ ɑ ɡ ɑ m eː n
abup	ə bʲ ʉː p
chanchalatmane	ʃ a ŋ k ə l a ʈ m eː n
rahimun	ɹ ə ç ɪ m ə n
anoran	a n ə ɹ ə n
midhurniga	mʲ ɪ ɖ h ɜː ɲ ɪ ɡ ə
jahaziah	dʒ ə h ɑ z i ə
chautra	tʃ ʉː ʈ ɹ ə
murli	m ɜː ʎ i
mayarose	m eː ə ɹ oː z
sarvalokeshvara	s ɑː ʋ ə l ɒ c ʃ ʋ ə ɹ ə
kaliraj	k a ʎ ɪ ɹ ɑː dʒ
janmavijnapya	dʒ a ɲ m ə ʋ ɪ dʒ n ə p ə
asankhye	ə s a ŋ k aj
eisley	aj s ʎ i
sheilesh	ʃ aj l ʃ
genko	dʒ ɛ n k oː
westen	ʋ ɛ s ʈ ə n
lokanayaka	l oː k ə ɲ ɑː k ə
nirakunan	n aj ɹ ə k ʊ n ə n
cash	k a ʃ
sarvadehastha	s ɑː ʋ ə ɖ iː ç eː s t̪ ə
gajaenitharan	ɡ a j eː ɲ ɪ ʈ ɑː ə n
joziah	dʒ oː z i ə
kulamohan	k ʉː l ə m oː h ɑː n
jujuan	dʒ ʉː dʒ ʉː ə n
sheikabdullah	ʃ eː k a b ɖ ə l ə
jabin	dʒ a bʲ ɪ n
chabi	tʃ ɑː bʲ i
svarvarga	s ʋ ɑː ʋ ɑː ɡ ə
kashtha	k a ʃ t̪ ə
lavendren	l ə ʋ ɪ n ɖ ə n
kalta	k ɑː l ʈ ə
gajaen	ɡ a dʒ a ə n
radikaa	ɹ eː ɖ i k ɑː ə
savari	ʃ ə ʋ ɑː ɹ i
pavalakodi	p a ʋ ə l ə k oː ɖ i
arhaan	ɑː h a ə n
manyumatre	m a ɲ ʊ m ə ʈ ə ɾ
maanini	m ɑː ɲ i ɲ i
prasangan	p ɹ ə s ɑː ŋ ə n
sehbaj	s ɛ b ɑː dʒ
camden	k a m ə ɖ ə n
jaymin	dʒ eː mʲ ɪ n
nathiva	ɲ eː t̪ ɪ ʋ ə
mukeshm	m ə c ʃ m
varaveena	ʋ ə ɹ a ʋ iː n ə
ankusn	a ŋ k ə s n
srivaasan	s ɹ ɪ ʋ eː ɒː n
rosita	ɹ ɒ s iː ʈ ə
vatodaka	ʋ a ʈ ə ɖ eː k ə
veejita	ʋ iː ç iː ʈ ə
alegria	a ʎ ɪ ɡ ɹ i ə
pragadeshwaran	p ɹ ɑː ɡ ə ɖ ɛ ʃ ʋ ɒː ə n
jerrika	dʒ ɛ ɹ ɪ k ə
